IMG_ID,CLUSTER_ID_0,CLUSTER_ID_1,CLUSTER_ID_2,CLUSTER_ID_3,CLUSTER_ID_4,CLUSTER_ID_5,CLUSTER_ID_6,CLUSTER_ID_7,CLUSTER_ID_8,CLUSTER_ID_9,CLUSTER_ID_10,CLUSTER_ID_11,CLUSTER_ID_12,CLUSTER_ID_13,CLUSTER_ID_14,CLUSTER_ID_15,CLUSTER_ID_16,CLUSTER_ID_17,CLUSTER_ID_18,CLUSTER_ID_19,CLUSTER_ID_20,CLUSTER_ID_21,CLUSTER_ID_22,CLUSTER_ID_23,CLUSTER_ID_24,CLUSTER_ID_25,CLUSTER_ID_26,CLUSTER_ID_27,CLUSTER_ID_28,CLUSTER_ID_29,CLUSTER_ID_30,CLUSTER_ID_31,CLUSTER_ID_32,CLUSTER_ID_33,CLUSTER_ID_34,CLUSTER_ID_35,CLUSTER_ID_36,CLUSTER_ID_37,CLUSTER_ID_38,CLUSTER_ID_39,CLUSTER_ID_40,CLUSTER_ID_41,CLUSTER_ID_42,CLUSTER_ID_43,CLUSTER_ID_44,CLUSTER_ID_45,CLUSTER_ID_46,CLUSTER_ID_47,CLUSTER_ID_48,CLUSTER_ID_49
1535,2.0,10.0,1.0,2.0,0.0,0.0,5.0,0.0,10.0,2.0,4.0,2.0,2.0,5.0,0.0,10.0,0.0,10.0,3.0,4.0,2.0,2.0,4.0,3.0,1.0,4.0,0.0,7.0,2.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,1.0,3.0,3.0,7.0,0.0,2.0,6.0,1.0,4.0,8.0,0.0,4.0,1.0,6.0
1536,10.0,16.0,12.0,11.0,23.0,6.0,9.0,12.0,10.0,21.0,22.0,13.0,18.0,16.0,21.0,17.0,8.0,14.0,4.0,23.0,7.0,9.0,13.0,14.0,16.0,17.0,16.0,21.0,12.0,10.0,10.0,4.0,9.0,13.0,14.0,21.0,17.0,13.0,17.0,23.0,6.0,13.0,19.0,17.0,12.0,9.0,12.0,21.0,65.0,47.0
1537,38.0,32.0,28.0,34.0,41.0,75.0,28.0,27.0,53.0,42.0,35.0,60.0,36.0,44.0,19.0,18.0,44.0,64.0,45.0,34.0,27.0,28.0,64.0,29.0,63.0,41.0,38.0,44.0,33.0,25.0,38.0,51.0,36.0,32.0,27.0,18.0,44.0,15.0,34.0,50.0,21.0,38.0,48.0,64.0,33.0,20.0,23.0,52.0,26.0,14.0
1538,16.0,17.0,19.0,23.0,28.0,35.0,13.0,11.0,41.0,29.0,21.0,24.0,26.0,38.0,16.0,24.0,29.0,45.0,33.0,21.0,22.0,4.0,32.0,29.0,13.0,18.0,14.0,12.0,20.0,20.0,38.0,31.0,13.0,23.0,16.0,22.0,19.0,29.0,15.0,15.0,24.0,19.0,29.0,33.0,15.0,18.0,15.0,23.0,17.0,21.0
1539,37.0,44.0,8.0,25.0,23.0,89.0,69.0,19.0,18.0,27.0,38.0,62.0,72.0,58.0,17.0,45.0,56.0,21.0,73.0,43.0,28.0,88.0,74.0,49.0,101.0,73.0,42.0,37.0,37.0,16.0,80.0,66.0,27.0,55.0,71.0,26.0,48.0,68.0,46.0,45.0,56.0,33.0,59.0,68.0,36.0,20.0,20.0,58.0,17.0,15.0
1540,9.0,1.0,0.0,2.0,7.0,1.0,3.0,0.0,21.0,0.0,9.0,3.0,1.0,7.0,0.0,6.0,1.0,18.0,4.0,5.0,11.0,1.0,4.0,5.0,1.0,3.0,2.0,4.0,11.0,7.0,3.0,3.0,5.0,2.0,4.0,4.0,5.0,3.0,2.0,8.0,2.0,4.0,5.0,3.0,6.0,31.0,1.0,4.0,5.0,5.0
1541,2.0,8.0,9.0,9.0,8.0,1.0,3.0,12.0,23.0,5.0,4.0,5.0,3.0,6.0,11.0,11.0,7.0,22.0,1.0,9.0,11.0,1.0,1.0,4.0,0.0,5.0,6.0,1.0,9.0,12.0,2.0,5.0,7.0,2.0,1.0,10.0,5.0,3.0,5.0,9.0,6.0,3.0,5.0,1.0,7.0,11.0,15.0,6.0,5.0,2.0
1542,13.0,17.0,6.0,10.0,14.0,9.0,22.0,19.0,24.0,11.0,11.0,19.0,19.0,21.0,10.0,18.0,17.0,18.0,14.0,13.0,13.0,7.0,11.0,15.0,12.0,23.0,17.0,22.0,26.0,16.0,15.0,11.0,15.0,13.0,14.0,11.0,15.0,24.0,16.0,16.0,21.0,11.0,23.0,4.0,21.0,30.0,17.0,26.0,27.0,22.0
1543,22.0,33.0,13.0,16.0,26.0,25.0,44.0,23.0,9.0,14.0,9.0,31.0,20.0,18.0,15.0,19.0,36.0,17.0,49.0,31.0,18.0,25.0,39.0,35.0,21.0,41.0,30.0,15.0,20.0,22.0,33.0,43.0,26.0,19.0,25.0,35.0,38.0,29.0,40.0,21.0,27.0,20.0,21.0,50.0,27.0,24.0,37.0,29.0,22.0,43.0
1544,4.0,9.0,13.0,12.0,13.0,7.0,12.0,10.0,13.0,10.0,17.0,12.0,7.0,10.0,8.0,11.0,4.0,14.0,10.0,7.0,14.0,7.0,10.0,14.0,6.0,8.0,8.0,10.0,10.0,12.0,5.0,5.0,12.0,9.0,6.0,19.0,7.0,15.0,10.0,4.0,15.0,7.0,6.0,7.0,4.0,15.0,16.0,10.0,8.0,7.0
1545,2.0,3.0,4.0,2.0,1.0,5.0,2.0,5.0,24.0,2.0,2.0,5.0,3.0,1.0,3.0,8.0,2.0,31.0,3.0,5.0,7.0,5.0,4.0,4.0,3.0,0.0,4.0,5.0,3.0,4.0,0.0,1.0,4.0,6.0,1.0,6.0,6.0,2.0,4.0,5.0,2.0,2.0,5.0,8.0,1.0,7.0,1.0,3.0,5.0,0.0
1546,2.0,6.0,0.0,3.0,4.0,1.0,3.0,8.0,2.0,2.0,8.0,2.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,8.0,7.0,4.0,0.0,3.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,8.0,3.0,5.0,3.0,0.0,5.0,4.0,4.0,2.0,3.0,3.0
1547,1.0,6.0,3.0,3.0,4.0,1.0,2.0,1.0,21.0,1.0,8.0,4.0,5.0,8.0,2.0,6.0,0.0,11.0,5.0,3.0,6.0,2.0,1.0,4.0,2.0,1.0,4.0,6.0,14.0,12.0,5.0,1.0,4.0,3.0,4.0,5.0,4.0,1.0,8.0,12.0,0.0,0.0,4.0,1.0,12.0,8.0,12.0,2.0,7.0,3.0
1548,3.0,9.0,1.0,6.0,5.0,1.0,4.0,2.0,20.0,7.0,8.0,4.0,1.0,5.0,3.0,12.0,2.0,16.0,3.0,10.0,6.0,1.0,2.0,9.0,0.0,1.0,4.0,8.0,6.0,8.0,3.0,0.0,7.0,4.0,4.0,19.0,9.0,3.0,10.0,9.0,4.0,6.0,3.0,0.0,2.0,10.0,4.0,6.0,8.0,11.0
1549,12.0,13.0,7.0,8.0,11.0,14.0,31.0,3.0,12.0,3.0,10.0,8.0,9.0,5.0,26.0,20.0,7.0,8.0,17.0,20.0,9.0,13.0,10.0,16.0,23.0,11.0,16.0,4.0,14.0,10.0,9.0,11.0,7.0,21.0,44.0,13.0,13.0,16.0,12.0,10.0,8.0,11.0,13.0,21.0,9.0,15.0,6.0,7.0,2.0,4.0
1550,25.0,7.0,7.0,13.0,10.0,4.0,9.0,8.0,29.0,9.0,38.0,8.0,7.0,13.0,7.0,21.0,7.0,42.0,4.0,10.0,21.0,1.0,6.0,9.0,5.0,23.0,10.0,14.0,9.0,19.0,6.0,5.0,23.0,9.0,6.0,16.0,11.0,10.0,7.0,15.0,4.0,18.0,6.0,2.0,10.0,16.0,16.0,10.0,66.0,39.0
1551,6.0,10.0,26.0,10.0,30.0,4.0,5.0,18.0,7.0,19.0,6.0,9.0,14.0,8.0,29.0,5.0,8.0,12.0,5.0,31.0,8.0,5.0,8.0,27.0,5.0,2.0,6.0,8.0,7.0,6.0,2.0,5.0,10.0,13.0,2.0,10.0,8.0,2.0,12.0,1.0,6.0,5.0,8.0,12.0,7.0,2.0,7.0,14.0,10.0,32.0
1552,4.0,5.0,2.0,6.0,4.0,3.0,4.0,5.0,22.0,2.0,10.0,4.0,6.0,7.0,2.0,23.0,1.0,22.0,2.0,5.0,10.0,16.0,2.0,5.0,3.0,6.0,8.0,17.0,6.0,14.0,0.0,3.0,25.0,8.0,10.0,9.0,8.0,10.0,10.0,16.0,8.0,2.0,9.0,3.0,12.0,5.0,2.0,1.0,2.0,3.0
1553,4.0,3.0,2.0,5.0,4.0,3.0,5.0,14.0,18.0,1.0,6.0,4.0,7.0,6.0,2.0,16.0,3.0,13.0,7.0,5.0,4.0,7.0,1.0,0.0,1.0,3.0,9.0,4.0,10.0,3.0,3.0,6.0,5.0,6.0,7.0,8.0,4.0,8.0,7.0,6.0,4.0,6.0,6.0,5.0,3.0,5.0,20.0,2.0,1.0,0.0
1554,5.0,5.0,8.0,3.0,8.0,0.0,10.0,2.0,15.0,4.0,4.0,5.0,6.0,9.0,7.0,13.0,9.0,16.0,4.0,17.0,6.0,6.0,5.0,11.0,4.0,4.0,1.0,6.0,4.0,5.0,0.0,8.0,3.0,7.0,2.0,12.0,5.0,4.0,2.0,4.0,1.0,6.0,8.0,4.0,5.0,8.0,5.0,9.0,14.0,9.0
1555,9.0,21.0,11.0,14.0,28.0,18.0,18.0,33.0,35.0,20.0,36.0,11.0,25.0,13.0,14.0,11.0,21.0,28.0,18.0,20.0,18.0,23.0,21.0,13.0,15.0,19.0,18.0,11.0,13.0,20.0,14.0,23.0,23.0,22.0,15.0,41.0,19.0,9.0,23.0,17.0,11.0,15.0,26.0,15.0,18.0,19.0,19.0,23.0,13.0,13.0
1556,11.0,8.0,6.0,14.0,7.0,7.0,7.0,4.0,14.0,14.0,5.0,11.0,10.0,5.0,5.0,11.0,11.0,13.0,5.0,6.0,16.0,3.0,6.0,5.0,5.0,10.0,11.0,11.0,11.0,13.0,14.0,4.0,13.0,5.0,4.0,16.0,10.0,12.0,12.0,9.0,9.0,10.0,6.0,6.0,11.0,16.0,12.0,11.0,2.0,2.0
1557,3.0,8.0,3.0,1.0,5.0,1.0,11.0,0.0,13.0,4.0,2.0,0.0,5.0,4.0,1.0,24.0,4.0,34.0,3.0,5.0,5.0,4.0,1.0,2.0,10.0,4.0,5.0,8.0,5.0,7.0,0.0,4.0,11.0,2.0,4.0,16.0,5.0,11.0,5.0,6.0,7.0,2.0,5.0,1.0,8.0,10.0,1.0,4.0,11.0,3.0
1558,29.0,36.0,10.0,28.0,31.0,35.0,57.0,16.0,19.0,19.0,32.0,27.0,41.0,46.0,14.0,38.0,42.0,24.0,31.0,30.0,27.0,67.0,23.0,37.0,66.0,44.0,24.0,21.0,20.0,26.0,29.0,45.0,15.0,31.0,55.0,18.0,21.0,46.0,27.0,18.0,49.0,18.0,33.0,38.0,30.0,7.0,29.0,26.0,24.0,5.0
1559,22.0,24.0,12.0,20.0,26.0,31.0,18.0,10.0,13.0,33.0,31.0,49.0,33.0,30.0,18.0,21.0,24.0,19.0,42.0,39.0,30.0,39.0,62.0,45.0,33.0,18.0,25.0,26.0,28.0,28.0,32.0,31.0,18.0,25.0,34.0,26.0,31.0,17.0,23.0,42.0,18.0,18.0,24.0,66.0,25.0,40.0,6.0,53.0,43.0,43.0
1560,3.0,6.0,4.0,4.0,8.0,4.0,16.0,6.0,61.0,4.0,16.0,4.0,11.0,16.0,6.0,30.0,11.0,36.0,6.0,4.0,13.0,35.0,9.0,7.0,15.0,9.0,8.0,9.0,9.0,14.0,7.0,13.0,21.0,17.0,20.0,16.0,8.0,19.0,7.0,11.0,17.0,9.0,9.0,4.0,7.0,8.0,13.0,3.0,0.0,1.0
1561,16.0,26.0,9.0,35.0,30.0,45.0,5.0,5.0,25.0,23.0,7.0,26.0,12.0,8.0,12.0,9.0,25.0,32.0,22.0,14.0,22.0,7.0,32.0,27.0,12.0,12.0,25.0,4.0,14.0,21.0,40.0,30.0,10.0,12.0,13.0,44.0,31.0,10.0,22.0,11.0,8.0,26.0,8.0,18.0,11.0,16.0,5.0,27.0,7.0,8.0
1562,35.0,48.0,23.0,33.0,28.0,43.0,36.0,27.0,34.0,23.0,39.0,66.0,32.0,37.0,21.0,19.0,35.0,51.0,76.0,42.0,20.0,22.0,90.0,53.0,19.0,50.0,59.0,32.0,32.0,30.0,56.0,40.0,32.0,23.0,23.0,17.0,54.0,43.0,39.0,36.0,36.0,30.0,34.0,72.0,39.0,56.0,31.0,57.0,24.0,13.0
1563,4.0,5.0,1.0,3.0,5.0,1.0,3.0,4.0,17.0,2.0,6.0,7.0,3.0,8.0,1.0,8.0,4.0,15.0,2.0,2.0,9.0,0.0,1.0,4.0,2.0,4.0,3.0,7.0,9.0,7.0,4.0,6.0,10.0,5.0,2.0,14.0,1.0,5.0,5.0,8.0,9.0,6.0,6.0,2.0,10.0,6.0,6.0,4.0,2.0,3.0
1564,11.0,2.0,1.0,8.0,7.0,5.0,3.0,8.0,7.0,4.0,11.0,4.0,5.0,10.0,2.0,4.0,6.0,10.0,4.0,2.0,4.0,5.0,2.0,3.0,7.0,5.0,4.0,7.0,4.0,4.0,6.0,2.0,16.0,7.0,4.0,5.0,2.0,3.0,6.0,10.0,6.0,5.0,8.0,3.0,7.0,3.0,9.0,3.0,2.0,4.0
1565,8.0,9.0,12.0,9.0,9.0,10.0,6.0,21.0,8.0,11.0,14.0,4.0,15.0,8.0,9.0,6.0,9.0,11.0,8.0,13.0,5.0,8.0,11.0,26.0,9.0,13.0,8.0,6.0,10.0,7.0,10.0,17.0,11.0,6.0,13.0,7.0,8.0,7.0,15.0,8.0,11.0,10.0,7.0,11.0,12.0,5.0,15.0,14.0,6.0,7.0
1566,14.0,24.0,24.0,18.0,25.0,5.0,14.0,19.0,20.0,29.0,26.0,29.0,19.0,10.0,27.0,11.0,8.0,10.0,13.0,18.0,15.0,6.0,9.0,24.0,12.0,21.0,11.0,12.0,11.0,17.0,7.0,12.0,12.0,16.0,11.0,17.0,19.0,17.0,19.0,20.0,14.0,15.0,10.0,10.0,17.0,18.0,23.0,17.0,15.0,19.0
1567,5.0,2.0,0.0,3.0,0.0,1.0,6.0,9.0,17.0,0.0,7.0,3.0,7.0,8.0,2.0,22.0,2.0,26.0,2.0,1.0,6.0,11.0,1.0,1.0,7.0,6.0,5.0,9.0,6.0,8.0,5.0,3.0,10.0,4.0,5.0,11.0,5.0,10.0,1.0,9.0,6.0,8.0,9.0,0.0,9.0,5.0,5.0,2.0,0.0,5.0
1568,22.0,18.0,6.0,12.0,19.0,13.0,15.0,3.0,31.0,8.0,16.0,22.0,10.0,19.0,6.0,30.0,18.0,33.0,19.0,19.0,23.0,5.0,39.0,23.0,9.0,20.0,24.0,18.0,14.0,21.0,7.0,14.0,16.0,11.0,4.0,11.0,21.0,12.0,20.0,35.0,5.0,16.0,18.0,52.0,16.0,22.0,7.0,19.0,10.0,17.0
1569,7.0,9.0,2.0,0.0,2.0,3.0,4.0,1.0,22.0,2.0,4.0,11.0,1.0,6.0,1.0,12.0,2.0,23.0,4.0,6.0,2.0,1.0,12.0,10.0,6.0,4.0,8.0,7.0,9.0,4.0,2.0,0.0,12.0,2.0,2.0,6.0,8.0,2.0,12.0,7.0,1.0,7.0,6.0,10.0,5.0,8.0,3.0,12.0,40.0,15.0
1570,8.0,19.0,13.0,11.0,13.0,28.0,15.0,2.0,38.0,8.0,11.0,17.0,11.0,16.0,12.0,11.0,30.0,27.0,15.0,16.0,9.0,11.0,15.0,17.0,16.0,18.0,17.0,15.0,12.0,18.0,2.0,37.0,9.0,12.0,12.0,30.0,24.0,3.0,16.0,17.0,8.0,1.0,8.0,18.0,19.0,8.0,10.0,13.0,7.0,10.0
1571,20.0,16.0,9.0,11.0,6.0,56.0,41.0,7.0,29.0,6.0,7.0,20.0,16.0,14.0,12.0,18.0,51.0,20.0,61.0,12.0,9.0,33.0,70.0,26.0,37.0,24.0,22.0,4.0,11.0,10.0,32.0,41.0,9.0,22.0,42.0,23.0,14.0,27.0,23.0,4.0,26.0,9.0,22.0,73.0,10.0,13.0,12.0,18.0,5.0,4.0
1572,3.0,5.0,2.0,4.0,3.0,0.0,5.0,1.0,25.0,0.0,10.0,6.0,1.0,4.0,0.0,6.0,2.0,18.0,2.0,4.0,10.0,1.0,0.0,4.0,2.0,5.0,6.0,5.0,4.0,11.0,0.0,1.0,6.0,1.0,1.0,10.0,8.0,5.0,5.0,6.0,5.0,5.0,2.0,2.0,6.0,5.0,2.0,2.0,7.0,1.0
1573,5.0,5.0,18.0,8.0,12.0,7.0,7.0,32.0,30.0,20.0,9.0,6.0,16.0,13.0,22.0,15.0,9.0,20.0,5.0,7.0,8.0,27.0,3.0,8.0,10.0,6.0,5.0,8.0,11.0,12.0,5.0,3.0,11.0,19.0,14.0,13.0,3.0,12.0,4.0,10.0,13.0,5.0,7.0,3.0,6.0,4.0,27.0,3.0,19.0,15.0
1574,31.0,24.0,12.0,26.0,20.0,11.0,25.0,15.0,26.0,10.0,35.0,27.0,15.0,24.0,8.0,27.0,19.0,30.0,21.0,27.0,23.0,14.0,14.0,20.0,10.0,24.0,28.0,26.0,34.0,18.0,15.0,14.0,27.0,23.0,15.0,34.0,17.0,12.0,23.0,35.0,16.0,25.0,18.0,18.0,26.0,27.0,27.0,22.0,17.0,14.0
1575,7.0,7.0,5.0,7.0,10.0,2.0,6.0,23.0,44.0,1.0,7.0,8.0,9.0,4.0,2.0,5.0,8.0,20.0,3.0,2.0,12.0,6.0,2.0,6.0,5.0,8.0,3.0,5.0,10.0,9.0,5.0,8.0,6.0,10.0,3.0,18.0,8.0,7.0,4.0,7.0,10.0,12.0,6.0,3.0,6.0,4.0,24.0,3.0,0.0,1.0
1576,14.0,21.0,5.0,11.0,16.0,10.0,14.0,10.0,8.0,12.0,22.0,11.0,16.0,23.0,16.0,17.0,31.0,9.0,20.0,18.0,26.0,20.0,22.0,22.0,14.0,16.0,17.0,20.0,16.0,12.0,16.0,33.0,18.0,16.0,19.0,19.0,13.0,26.0,8.0,17.0,19.0,8.0,25.0,17.0,19.0,17.0,10.0,12.0,11.0,5.0
1577,8.0,10.0,17.0,2.0,23.0,4.0,8.0,31.0,11.0,16.0,13.0,7.0,12.0,9.0,22.0,5.0,7.0,5.0,6.0,12.0,8.0,3.0,4.0,14.0,4.0,2.0,6.0,5.0,7.0,5.0,9.0,9.0,10.0,10.0,2.0,13.0,3.0,12.0,5.0,5.0,7.0,6.0,4.0,5.0,10.0,12.0,27.0,5.0,8.0,13.0
1578,30.0,35.0,6.0,13.0,23.0,32.0,31.0,6.0,11.0,17.0,27.0,18.0,24.0,32.0,8.0,12.0,38.0,20.0,71.0,23.0,22.0,47.0,62.0,25.0,50.0,39.0,24.0,18.0,31.0,18.0,40.0,34.0,18.0,26.0,45.0,23.0,27.0,11.0,28.0,23.0,15.0,19.0,29.0,51.0,20.0,26.0,9.0,20.0,18.0,13.0
1579,4.0,3.0,3.0,0.0,7.0,3.0,5.0,8.0,23.0,3.0,12.0,4.0,3.0,8.0,4.0,4.0,5.0,22.0,3.0,1.0,7.0,3.0,6.0,2.0,6.0,9.0,2.0,4.0,4.0,6.0,2.0,8.0,19.0,3.0,2.0,7.0,4.0,10.0,2.0,5.0,3.0,0.0,4.0,7.0,7.0,5.0,6.0,4.0,2.0,2.0
1580,21.0,26.0,11.0,28.0,35.0,18.0,34.0,5.0,8.0,20.0,30.0,34.0,14.0,24.0,17.0,34.0,18.0,14.0,34.0,39.0,23.0,12.0,30.0,35.0,23.0,31.0,52.0,26.0,22.0,25.0,29.0,19.0,16.0,18.0,21.0,27.0,44.0,15.0,29.0,33.0,20.0,22.0,23.0,39.0,33.0,39.0,27.0,38.0,62.0,55.0
1581,35.0,30.0,26.0,21.0,31.0,105.0,66.0,24.0,10.0,39.0,30.0,51.0,59.0,24.0,25.0,16.0,63.0,8.0,94.0,51.0,15.0,114.0,111.0,51.0,91.0,53.0,33.0,11.0,13.0,9.0,81.0,76.0,12.0,69.0,95.0,14.0,45.0,34.0,27.0,13.0,56.0,22.0,33.0,130.0,10.0,9.0,20.0,53.0,10.0,10.0
1582,2.0,3.0,2.0,4.0,3.0,0.0,2.0,1.0,30.0,3.0,4.0,1.0,2.0,4.0,13.0,14.0,1.0,23.0,0.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,2.0,4.0,4.0,9.0,0.0,0.0,10.0,1.0,3.0,7.0,3.0,6.0,3.0,11.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,11.0,9.0
1583,34.0,38.0,23.0,22.0,57.0,53.0,45.0,25.0,11.0,22.0,26.0,35.0,40.0,32.0,25.0,15.0,79.0,13.0,86.0,47.0,23.0,48.0,76.0,42.0,65.0,53.0,32.0,32.0,37.0,17.0,33.0,71.0,22.0,37.0,48.0,27.0,22.0,51.0,55.0,23.0,35.0,28.0,49.0,83.0,40.0,12.0,10.0,26.0,5.0,8.0
1584,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,5.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,2.0,3.0,6.0,0.0,2.0,0.0
1585,21.0,16.0,7.0,17.0,17.0,108.0,28.0,12.0,8.0,13.0,27.0,29.0,32.0,16.0,11.0,19.0,28.0,12.0,48.0,28.0,23.0,56.0,66.0,24.0,60.0,21.0,18.0,25.0,9.0,10.0,28.0,33.0,21.0,31.0,42.0,16.0,25.0,14.0,17.0,22.0,15.0,21.0,41.0,68.0,18.0,10.0,7.0,28.0,25.0,30.0
1586,41.0,22.0,20.0,19.0,34.0,22.0,51.0,36.0,10.0,24.0,54.0,24.0,34.0,24.0,39.0,27.0,32.0,72.0,30.0,32.0,27.0,42.0,30.0,22.0,44.0,43.0,23.0,31.0,19.0,24.0,28.0,31.0,37.0,34.0,38.0,31.0,37.0,37.0,20.0,31.0,41.0,30.0,25.0,36.0,25.0,26.0,37.0,34.0,10.0,15.0
1587,4.0,5.0,6.0,8.0,12.0,0.0,1.0,3.0,46.0,8.0,4.0,10.0,4.0,3.0,6.0,5.0,4.0,20.0,10.0,7.0,18.0,0.0,9.0,9.0,1.0,1.0,6.0,6.0,10.0,18.0,6.0,4.0,10.0,3.0,2.0,15.0,6.0,4.0,10.0,9.0,2.0,6.0,2.0,10.0,9.0,20.0,14.0,7.0,10.0,18.0
1588,9.0,14.0,7.0,16.0,14.0,4.0,12.0,34.0,25.0,14.0,12.0,9.0,27.0,25.0,18.0,19.0,15.0,33.0,7.0,21.0,32.0,15.0,9.0,15.0,13.0,16.0,10.0,25.0,25.0,23.0,6.0,22.0,15.0,18.0,12.0,22.0,7.0,22.0,16.0,21.0,26.0,18.0,19.0,7.0,26.0,26.0,10.0,6.0,18.0,2.0
1589,2.0,0.0,0.0,1.0,9.0,1.0,3.0,11.0,2.0,3.0,4.0,0.0,3.0,5.0,9.0,8.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,0.0,1.0,4.0,3.0,6.0,5.0,0.0,5.0,0.0,4.0,1.0,8.0,0.0,2.0,1.0
1590,11.0,16.0,18.0,12.0,30.0,5.0,2.0,17.0,11.0,23.0,18.0,16.0,22.0,7.0,22.0,8.0,23.0,13.0,4.0,28.0,16.0,5.0,8.0,27.0,3.0,3.0,14.0,21.0,9.0,11.0,7.0,8.0,9.0,15.0,9.0,21.0,9.0,5.0,19.0,15.0,7.0,8.0,4.0,11.0,7.0,11.0,12.0,9.0,25.0,22.0
1591,10.0,15.0,34.0,10.0,18.0,3.0,11.0,153.0,48.0,18.0,15.0,8.0,18.0,10.0,31.0,16.0,20.0,60.0,4.0,6.0,16.0,4.0,1.0,5.0,3.0,12.0,16.0,8.0,10.0,12.0,13.0,11.0,8.0,20.0,8.0,7.0,13.0,13.0,12.0,12.0,25.0,14.0,8.0,4.0,16.0,14.0,160.0,7.0,5.0,3.0
1592,1.0,8.0,13.0,5.0,16.0,1.0,5.0,7.0,14.0,6.0,11.0,6.0,6.0,3.0,20.0,4.0,2.0,15.0,0.0,9.0,5.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,8.0,5.0,6.0,1.0,4.0,8.0,1.0,9.0,5.0,0.0,5.0,4.0,3.0,3.0,7.0,1.0,5.0,4.0,14.0,5.0,11.0,29.0
1593,29.0,21.0,14.0,33.0,23.0,39.0,51.0,31.0,12.0,23.0,27.0,18.0,48.0,27.0,19.0,37.0,39.0,23.0,15.0,26.0,28.0,44.0,9.0,24.0,46.0,34.0,28.0,20.0,22.0,30.0,24.0,39.0,22.0,38.0,41.0,17.0,28.0,40.0,16.0,31.0,35.0,28.0,28.0,13.0,22.0,17.0,33.0,23.0,18.0,8.0
1594,2.0,7.0,5.0,4.0,3.0,0.0,3.0,4.0,8.0,2.0,4.0,6.0,3.0,2.0,0.0,5.0,0.0,11.0,4.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,4.0,2.0,8.0,5.0,0.0,1.0,10.0,2.0,1.0,4.0,4.0,1.0,3.0,5.0,0.0,1.0,3.0,3.0,5.0,16.0,4.0,2.0,2.0,6.0
1595,0.0,2.0,12.0,4.0,1.0,6.0,4.0,30.0,9.0,13.0,2.0,4.0,4.0,4.0,5.0,8.0,4.0,8.0,0.0,2.0,3.0,7.0,6.0,5.0,2.0,4.0,2.0,7.0,2.0,8.0,2.0,1.0,9.0,6.0,7.0,5.0,1.0,2.0,4.0,10.0,7.0,2.0,4.0,2.0,1.0,2.0,18.0,3.0,6.0,7.0
1596,53.0,60.0,24.0,39.0,37.0,75.0,133.0,17.0,4.0,28.0,31.0,65.0,77.0,72.0,17.0,47.0,69.0,2.0,113.0,55.0,28.0,83.0,79.0,53.0,102.0,96.0,72.0,35.0,34.0,19.0,89.0,82.0,19.0,66.0,85.0,29.0,65.0,90.0,56.0,33.0,98.0,37.0,67.0,116.0,47.0,23.0,21.0,56.0,14.0,3.0
1597,8.0,11.0,37.0,10.0,27.0,1.0,7.0,57.0,23.0,36.0,16.0,7.0,17.0,11.0,41.0,14.0,13.0,16.0,4.0,13.0,12.0,10.0,1.0,12.0,4.0,4.0,4.0,9.0,11.0,16.0,7.0,7.0,16.0,14.0,9.0,18.0,6.0,11.0,18.0,14.0,11.0,3.0,8.0,4.0,10.0,10.0,33.0,5.0,12.0,24.0
1598,24.0,19.0,12.0,15.0,19.0,46.0,52.0,13.0,35.0,16.0,23.0,34.0,29.0,38.0,12.0,21.0,50.0,44.0,47.0,26.0,12.0,84.0,36.0,25.0,65.0,34.0,29.0,10.0,13.0,11.0,56.0,40.0,15.0,36.0,67.0,12.0,38.0,44.0,25.0,14.0,42.0,20.0,42.0,48.0,16.0,21.0,9.0,19.0,6.0,4.0
1599,6.0,7.0,2.0,17.0,6.0,1.0,9.0,8.0,15.0,6.0,15.0,10.0,14.0,5.0,5.0,11.0,4.0,19.0,6.0,7.0,9.0,8.0,3.0,9.0,6.0,4.0,9.0,8.0,11.0,12.0,3.0,5.0,9.0,5.0,9.0,18.0,7.0,6.0,15.0,13.0,8.0,8.0,9.0,5.0,6.0,20.0,9.0,8.0,2.0,5.0
